Vehicle ID,Timestamp,Latitude,Longitude,Heading,Pattern ID,Route,Destination,Distance,Delay
1298,20240421 15:14,41.89377212524414,-87.61985778808594,178,18415,3,95th Red Line,0,false
1204,20240421 15:14,41.89160943800403,-87.62425994873047,180,18415,3,95th Red Line,4366,false
1336,20240421 15:15,41.87023674173558,-87.62420654296875,182,18415,3,95th Red Line,12206,false
8405,20240421 15:14,41.855662401984716,-87.6238784790039,182,18415,3,95th Red Line,17546,false
7940,20240421 15:15,41.81502960205078,-87.61681182861328,178,18415,3,95th Red Line,33706,false
1205,20240421 15:14,41.78713983477968,-87.61579964377664,178,18415,3,95th Red Line,43893,false
7936,20240421 15:15,41.753082012308056,-87.61502075195312,179,18415,3,95th Red Line,56341,false
1313,20240421 15:15,41.721862325862965,-87.61831431486169,269,18415,3,95th Red Line,68836,false
1268,20240421 15:14,41.71802446318836,-87.62316447932545,347,18415,3,95th Red Line,73438,false
1313,20240421 15:29,41.72072,-87.62366,358,18414,3,Michigan/Chicago,0,false
1268,20240421 15:30,41.72172164916992,-87.62181854248047,88,18414,3,Michigan/Chicago,994,false
1262,20240421 15:29,41.75336837768555,-87.61492919921875,358,18414,3,Michigan/Chicago,14595,false
7911,20240421 15:30,41.780480644919656,-87.6155679876154,0,18414,3,Michigan/Chicago,24587,false
7921,20240421 15:30,41.813379526138306,-87.61660778522491,357,18414,3,Michigan/Chicago,36605,false
8570,20240421 15:29,41.820143206366176,-87.61678314208984,359,18414,3,Michigan/Chicago,39075,false
1281,20240421 15:24,41.839778900146484,-87.61707305908203,1,18414,3,Michigan/Chicago,46268,false
1207,20240421 15:29,41.88029479980469,-87.624267578125,2,18414,3,Michigan/Chicago,62550,false
1324,20240421 15:29,41.89460728086274,-87.62416076660156,2,18414,3,Michigan/Chicago,67726,false
1208,20240421 15:30,41.89630666272394,-87.62436662871262,180,18415,3,95th Red Line,2653,false
1298,20240421 15:29,41.88499612519235,-87.62457275390625,178,18415,3,95th Red Line,6792,false
1204,20240421 15:29,41.871843338012695,-87.62425231933594,177,18415,3,95th Red Line,11600,false
1336,20240421 15:30,41.83995333584872,-87.6174692327326,179,18415,3,95th Red Line,24599,false
8405,20240421 15:29,41.82042908668518,-87.616943359375,178,18415,3,95th Red Line,31735,false
7940,20240421 15:29,41.77815115256388,-87.61566724933562,178,18415,3,95th Red Line,47182,false
1205,20240421 15:30,41.7506642225312,-87.61497497558594,179,18415,3,95th Red Line,57226,false
7936,20240421 15:29,41.71507819923195,-87.62056773417704,188,18415,3,95th Red Line,71944,false
1205,20240421 15:44,41.72041702270508,-87.62358093261719,0,18414,3,Michigan/Chicago,0,false
1313,20240421 15:44,41.73619842529297,-87.6145248413086,1,18414,3,Michigan/Chicago,8319,false
1268,20240421 15:44,41.765609134327285,-87.61517871509899,3,18414,3,Michigan/Chicago,19075,false
1262,20240421 15:44,41.78533423819193,-87.61563873291016,358,18414,3,Michigan/Chicago,26325,false
7911,20240421 15:45,41.820129526072535,-87.61678314208984,0,18414,3,Michigan/Chicago,39070,false
7921,20240421 15:44,41.851383209228516,-87.61885070800781,0,18414,3,Michigan/Chicago,50625,false
8570,20240421 15:44,41.866477966308594,-87.62406158447266,359,18414,3,Michigan/Chicago,57406,false
1207,20240421 15:45,41.896738338470456,-87.62210903167724,89,18414,3,Michigan/Chicago,69077,false
1324,20240421 15:45,41.89377212524414,-87.61985778808594,177,18415,3,95th Red Line,0,false
1586,20240421 15:45,41.89482116699219,-87.62432861328125,184,18415,3,95th Red Line,3195,false
1208,20240421 15:45,41.87680412061287,-87.62435913085938,177,18415,3,95th Red Line,9787,false
1298,20240421 15:45,41.85988096757369,-87.62397363836115,172,18415,3,95th Red Line,15979,false
1204,20240421 15:44,41.83133739895291,-87.6173095703125,181,18415,3,95th Red Line,27742,false
1336,20240421 15:45,41.79623882106093,-87.61602020263672,178,18415,3,95th Red Line,40571,false
8405,20240421 15:45,41.78035049438476,-87.61566925048828,179,18415,3,95th Red Line,46380,false
7940,20240421 15:44,41.732370968522694,-87.61446380615234,178,18415,3,95th Red Line,63904,false
1205,20240421 15:59,41.72041702270508,-87.62358093261719,0,18414,3,Michigan/Chicago,1,false
7936,20240421 15:59,41.739478567372196,-87.61460876464844,358,18414,3,Michigan/Chicago,9515,false
1313,20240421 15:59,41.77208685874939,-87.61540222167969,359,18414,3,Michigan/Chicago,21447,false
1268,20240421 15:59,41.819856042731296,-87.61678314208984,358,18414,3,Michigan/Chicago,38972,false
1262,20240421 15:59,41.831868489583336,-87.61686706542969,352,18414,3,Michigan/Chicago,43368,false
7911,20240421 15:59,41.855345010757446,-87.6238923072815,6,18414,3,Michigan/Chicago,53315,false
7921,20240421 15:59,41.88045727122914,-87.6242349798029,7,18414,3,Michigan/Chicago,62620,false
8570,20240421 16:00,41.890244045773066,-87.62409705084724,355,18414,3,Michigan/Chicago,66193,false
1281,20240421 15:59,41.89664649963379,-87.62041015625,153,18414,3,Michigan/Chicago,69557,false
1207,20240421 15:59,41.89377212524414,-87.61985778808594,178,18415,3,95th Red Line,0,false
1324,20240421 15:59,41.88881668677697,-87.62444804264949,189,18415,3,95th Red Line,5392,false
1586,20240421 16:00,41.877398404208094,-87.62437438964844,181,18415,3,95th Red Line,9570,false
1208,20240421 16:00,41.843876411174904,-87.61763000488281,180,18415,3,95th Red Line,23135,false
1298,20240421 16:00,41.81803453885592,-87.61688232421875,175,18415,3,95th Red Line,32606,false
1204,20240421 15:59,41.7782092950283,-87.61566925048828,179,18415,3,95th Red Line,47161,false
1336,20240421 15:59,41.75072842109494,-87.61497497558594,178,18415,3,95th Red Line,57203,false
8405,20240421 15:59,41.737884521484375,-87.61461385091145,175,18415,3,95th Red Line,61896,false
7940,20240421 15:59,41.7200226991073,-87.62366800722869,1,18415,3,95th Red Line,74184,false
8405,20240421 16:15,41.72087860107422,-87.62371826171875,0,18414,3,Michigan/Chicago,0,false
7940,20240421 16:14,41.72177748749222,-87.61735501496688,86,18414,3,Michigan/Chicago,2207,false
1205,20240421 16:15,41.75121558339972,-87.6148452758789,1,18414,3,Michigan/Chicago,13806,false
7936,20240421 16:14,41.77254867553711,-87.61538696289062,357,18414,3,Michigan/Chicago,21616,false
1313,20240421 16:15,41.81676221361347,-87.61673811370251,0,18414,3,Michigan/Chicago,37845,false
1268,20240421 16:15,41.85466910308262,-87.62385515896779,358,18414,3,Michigan/Chicago,53067,false
1262,20240421 16:14,41.86465225219727,-87.6240463256836,358,18414,3,Michigan/Chicago,56740,false
7911,20240421 16:15,41.8825270554115,-87.62420654296875,358,18414,3,Michigan/Chicago,63364,false
7921,20240421 16:14,41.89566421508789,-87.62037658691406,175,18414,3,Michigan/Chicago,69916,false
8570,20240421 16:14,41.89400568008423,-87.61989269256591,176,18414,3,Michigan/Chicago,70616,false
1281,20240421 16:15,41.89459991455078,-87.6202621459961,358,18415,3,95th Red Line,618,false
1207,20240421 16:14,41.8850663877001,-87.62457275390625,175,18415,3,95th Red Line,6767,false
1324,20240421 16:14,41.86433841871179,-87.62407617983611,176,18415,3,95th Red Line,14356,false
1586,20240421 16:15,41.84595180379933,-87.61767578125,177,18415,3,95th Red Line,22385,false
1208,20240421 16:14,41.80214916291784,-87.61620843605917,174,18415,3,95th Red Line,38416,false
1298,20240421 16:15,41.76593622668036,-87.61529541015625,180,18415,3,95th Red Line,51650,false
1204,20240421 16:14,41.723729389469796,-87.61421966552734,178,18415,3,95th Red Line,67061,false
1336,20240421 16:14,41.72153610878802,-87.62063614865566,179,18415,3,95th Red Line,69570,false
1336,20240421 16:29,41.720661666666665,-87.62365,0,18414,3,Michigan/Chicago,0,false
8405,20240421 16:29,41.73622695922852,-87.6145248413086,1,18414,3,Michigan/Chicago,8330,false
7940,20240421 16:29,41.761416139273805,-87.61515045166016,359,18414,3,Michigan/Chicago,17543,false
1205,20240421 16:29,41.79612052223899,-87.61597442626953,358,18414,3,Michigan/Chicago,30284,false
7936,20240421 16:30,41.811606505821494,-87.61656004807045,356,18414,3,Michigan/Chicago,35954,false
1313,20240421 16:30,41.85306930541992,-87.62003750271268,269,18414,3,Michigan/Chicago,51422,false
1268,20240421 16:29,41.884123195301406,-87.62432757290927,353,18414,3,Michigan/Chicago,63947,false
1262,20240421 16:29,41.88472061157226,-87.62438201904297,355,18414,3,Michigan/Chicago,64165,false
7911,20240421 16:30,41.89669045736623,-87.62418755819631,351,18414,3,Michigan/Chicago,68500,false
7921,20240421 16:29,41.89377212524414,-87.61985778808594,174,18415,3,95th Red Line,0,false
8570,20240421 16:29,41.895668029785156,-87.62030792236328,2,18415,3,95th Red Line,1010,false
1281,20240421 16:28,41.88879225804256,-87.62445464501015,183,18415,3,95th Red Line,5401,false
1207,20240421 16:29,41.86537245548133,-87.6241683959961,175,18415,3,95th Red Line,13975,false
1324,20240421 16:30,41.825366710794384,-87.6170883178711,177,18415,3,95th Red Line,29933,false
1586,20240421 16:29,41.80539894104004,-87.61654663085938,177,18415,3,95th Red Line,37225,false
1208,20240421 16:30,41.75800456171451,-87.61516504702361,175,18415,3,95th Red Line,54548,false
1204,20240421 16:29,41.7193888071421,-87.62053680419922,178,18415,3,95th Red Line,70347,true
1204,20240421 16:44,41.72114181518555,-87.62371826171875,359,18414,3,Michigan/Chicago,299,false
1336,20240421 16:45,41.74731603162042,-87.61480765507139,358,18414,3,Michigan/Chicago,12378,false
8405,20240421 16:45,41.76958084106445,-87.61529541015625,359,18414,3,Michigan/Chicago,20534,false
7940,20240421 16:45,41.79612052223899,-87.61597442626953,358,18414,3,Michigan/Chicago,30284,false
1205,20240421 16:45,41.83932176183482,-87.61705780029297,358,18414,3,Michigan/Chicago,46100,false
7936,20240421 16:44,41.84566290584611,-87.61725795416184,357,18414,3,Michigan/Chicago,48426,false
1313,20240421 16:44,41.87766226406755,-87.62418615406958,357,18414,3,Michigan/Chicago,61586,false
1268,20240421 16:44,41.89673490302507,-87.62404951938363,4,18414,3,Michigan/Chicago,68550,false
1262,20240421 16:45,41.89500513076782,-87.620361328125,178,18414,3,Michigan/Chicago,70155,false
7911,20240421 16:44,41.89377212524414,-87.61985778808594,233,18415,3,95th Red Line,0,false
7921,20240421 16:44,41.89484048396983,-87.62432861328125,182,18415,3,95th Red Line,3188,false
8570,20240421 16:44,41.88507738300398,-87.62457275390625,182,18415,3,95th Red Line,6763,false
1281,20240421 16:44,41.868568632337784,-87.62419891357422,180,18415,3,95th Red Line,12808,false
1207,20240421 16:44,41.8312149625836,-87.61730760516542,182,18415,3,95th Red Line,27787,false
1324,20240421 16:45,41.784102545844185,-87.61580799244068,181,18415,3,95th Red Line,45005,false
1586,20240421 16:44,41.76040425793878,-87.61518096923828,177,18415,3,95th Red Line,53667,false
1208,20240421 16:45,41.71877067319809,-87.62052154541016,178,18415,3,95th Red Line,70571,false
1208,20240421 17:00,41.72081333333333,-87.62363833333333,0,18414,3,Michigan/Chicago,0,false
1298,20240421 17:00,41.721837824041195,-87.61439444802024,87,18414,3,Michigan/Chicago,3009,false
1204,20240421 17:00,41.75694614757191,-87.6150010542436,358,18414,3,Michigan/Chicago,15903,false
1336,20240421 17:00,41.77500818543515,-87.61544153245829,351,18414,3,Michigan/Chicago,22509,false
8405,20240421 16:59,41.803757667541504,-87.6163558959961,0,18414,3,Michigan/Chicago,33081,false
7940,20240421 16:59,41.83965174357096,-87.61705780029297,2,18414,3,Michigan/Chicago,46220,false
1205,20240421 17:00,41.87569391159784,-87.62419128417969,359,18414,3,Michigan/Chicago,60870,false
7936,20240421 16:59,41.88003809311811,-87.624267578125,358,18414,3,Michigan/Chicago,62456,false
1313,20240421 17:00,41.89675357525165,-87.62293513371394,87,18414,3,Michigan/Chicago,68853,false
1268,20240421 17:00,41.89377212524414,-87.61985778808594,183,18415,3,95th Red Line,0,false
1262,20240421 16:59,41.89677810668945,-87.6213863666241,271,18415,3,95th Red Line,1705,false
7911,20240421 16:59,41.8897213406033,-87.62423689100477,189,18415,3,95th Red Line,5057,false
7921,20240421 17:00,41.87680111509381,-87.62435913085938,179,18415,3,95th Red Line,9788,false
8570,20240421 16:59,41.86715507507324,-87.62419128417969,180,18415,3,95th Red Line,13324,false
1281,20240421 16:58,41.84232072096604,-87.61742401123047,179,18415,3,95th Red Line,23731,false
1207,20240421 16:59,41.78366054188121,-87.61582946777344,172,18415,3,95th Red Line,45167,false
1586,20240421 17:00,41.72049071149128,-87.62055969238281,181,18415,3,95th Red Line,69946,false
1324,20240421 17:14,41.720818333333334,-87.62365666666666,358,18414,3,Michigan/Chicago,0,false
1208,20240421 17:14,41.73505887118253,-87.61446380615234,359,18414,3,Michigan/Chicago,7904,false
1298,20240421 17:14,41.772095799446106,-87.61540222167969,359,18414,3,Michigan/Chicago,21450,false
1204,20240421 17:15,41.79524006162371,-87.61594445364815,359,18414,3,Michigan/Chicago,29960,false
1336,20240421 17:14,41.817100391053316,-87.61675262451172,356,18414,3,Michigan/Chicago,37969,false
8405,20240421 17:14,41.83932889094118,-87.61705780029297,359,18414,3,Michigan/Chicago,46103,false
7940,20240421 17:14,41.87765397696659,-87.62418523328057,359,18414,3,Michigan/Chicago,61583,false
1205,20240421 17:15,41.89657821655273,-87.62417144775391,359,18414,3,Michigan/Chicago,68472,false
7936,20240421 17:15,41.89674758911133,-87.62076950073242,89,18414,3,Michigan/Chicago,69441,false
1313,20240421 17:14,41.89377212524414,-87.61985778808594,164,18415,3,95th Red Line,0,false
1268,20240421 17:14,41.89357077108847,-87.62430572509766,180,18415,3,95th Red Line,3650,false
1262,20240421 17:14,41.88347862506735,-87.62454144708042,170,18415,3,95th Red Line,7353,false
7911,20240421 17:14,41.8682371570218,-87.62419891357422,208,18415,3,95th Red Line,12928,false
7921,20240421 17:14,41.84387956816575,-87.61763000488281,182,18415,3,95th Red Line,23134,false
8570,20240421 17:14,41.82769200251653,-87.61713409423828,179,18415,3,95th Red Line,29083,false
1281,20240421 17:14,41.80233361985948,-87.61626194141529,170,18415,3,95th Red Line,38347,false
1207,20240421 17:14,41.7415473187556,-87.61470031738281,176,18415,3,95th Red Line,60564,false
1324,20240421 17:29,41.72087860107422,-87.62371826171875,358,18414,3,Michigan/Chicago,0,false
1207,20240421 17:29,41.720595,-87.623665,359,18414,3,Michigan/Chicago,0,false
1586,20240421 17:29,41.73638731857826,-87.6145116871801,359,18414,3,Michigan/Chicago,8388,false
1208,20240421 17:30,41.77623169997643,-87.615478515625,0,18414,3,Michigan/Chicago,22956,false
1298,20240421 17:29,41.81645883298388,-87.61671731986252,358,18414,3,Michigan/Chicago,37734,false
1204,20240421 17:29,41.83703874286852,-87.61698431717723,356,18414,3,Michigan/Chicago,45264,false
1336,20240421 17:29,41.85779161273309,-87.6239242553711,2,18414,3,Michigan/Chicago,54207,false
8405,20240421 17:30,41.86711303047512,-87.62406158447266,2,18414,3,Michigan/Chicago,57637,false
7940,20240421 17:29,41.894452231270925,-87.62415804181781,0,18414,3,Michigan/Chicago,67670,false
1313,20240421 17:30,41.88847664424351,-87.62452697753906,188,18415,3,95th Red Line,5518,false
1268,20240421 17:29,41.876704880685516,-87.62435913085938,178,18415,3,95th Red Line,9823,false
1262,20240421 17:29,41.86697418459,-87.62419128417969,183,18415,3,95th Red Line,13389,false
7911,20240421 17:29,41.82710134066068,-87.61713409423828,177,18415,3,95th Red Line,29299,false
7921,20240421 17:29,41.80160344880203,-87.61619567871094,177,18415,3,95th Red Line,38615,false
8570,20240421 17:29,41.77319266579368,-87.61556243896484,180,18415,3,95th Red Line,48989,false
1207,20240421 17:44,41.721431732177734,-87.62372589111328,357,18414,3,Michigan/Chicago,405,false
1324,20240421 17:44,41.75456824669471,-87.61495502178485,359,18414,3,Michigan/Chicago,15033,false
1586,20240421 17:45,41.77839336755141,-87.61541503330447,357,18414,3,Michigan/Chicago,23769,false
1208,20240421 17:45,41.81667395199047,-87.61672913794423,359,18414,3,Michigan/Chicago,37813,false
1298,20240421 17:45,41.85831564825934,-87.62398487812764,357,18414,3,Michigan/Chicago,54428,false
1204,20240421 17:44,41.86632232666015,-87.62407351407138,2,18414,3,Michigan/Chicago,57348,false
1336,20240421 17:44,41.882485619906724,-87.62420285981277,0,18414,3,Michigan/Chicago,63348,false
8405,20240421 17:45,41.889207140604654,-87.6241906483968,11,18414,3,Michigan/Chicago,65811,false
7940,20240421 17:44,41.89377212524414,-87.61985778808594,179,18415,3,95th Red Line,0,false
1205,20240421 17:44,41.89649529292666,-87.62435150146484,193,18415,3,95th Red Line,2584,false
7936,20240421 17:45,41.88344260184996,-87.62452697753906,177,18415,3,95th Red Line,7360,false
1313,20240421 17:44,41.86677932739258,-87.62421486594461,179,18415,3,95th Red Line,13470,false
1268,20240421 17:45,41.842540597015955,-87.61741047985149,178,18415,3,95th Red Line,23647,false
1262,20240421 17:45,41.823954703591085,-87.61705780029297,178,18415,3,95th Red Line,30452,false
7911,20240421 17:44,41.78584289550781,-87.61581420898438,183,18415,3,95th Red Line,44368,false
7921,20240421 17:44,41.765912746560986,-87.61529541015625,182,18415,3,95th Red Line,51659,false
8570,20240421 17:44,41.72188949584961,-87.61663278719274,267,18415,3,95th Red Line,68378,false
1281,20240421 17:44,41.72140884399414,-87.6205825805664,171,18415,3,95th Red Line,69610,false
1281,20240421 17:59,41.72114181518555,-87.62371826171875,1,18414,3,Michigan/Chicago,299,false
1207,20240421 17:59,41.755144401832865,-87.61495689109519,359,18414,3,Michigan/Chicago,15244,false
1324,20240421 17:59,41.80051116943359,-87.61607360839844,359,18414,3,Michigan/Chicago,31885,false
1586,20240421 18:00,41.81831149397225,-87.61675262451172,0,18414,3,Michigan/Chicago,38415,false
1208,20240421 17:59,41.85394246237619,-87.6236436026437,0,18414,3,Michigan/Chicago,52771,false
1298,20240421 17:59,41.88803688255516,-87.62445563239021,3,18414,3,Michigan/Chicago,65377,false
1204,20240421 17:59,41.88936500549316,-87.62415377298991,14,18414,3,Michigan/Chicago,65870,false
1336,20240421 17:59,41.89416732788086,-87.61992568969727,163,18414,3,Michigan/Chicago,70556,false
8405,20240421 17:59,41.89399738311768,-87.61989097595215,178,18414,3,Michigan/Chicago,70620,false
7940,20240421 17:59,41.89484048396983,-87.62432861328125,183,18415,3,95th Red Line,3188,false
1205,20240421 17:59,41.88016562028365,-87.62445189736106,172,18415,3,95th Red Line,8557,false
7936,20240421 17:59,41.86445609382961,-87.62407684326172,179,18415,3,95th Red Line,14312,false
1313,20240421 17:59,41.83475651460535,-87.61739349365234,178,18415,3,95th Red Line,26496,false
1268,20240421 17:59,41.79540265839675,-87.61602020263672,180,18415,3,95th Red Line,40877,false
1262,20240421 17:59,41.77871561050415,-87.61566925048828,179,18415,3,95th Red Line,46976,false
7921,20240421 17:59,41.72319065440785,-87.61420180580832,178,18415,3,95th Red Line,67259,false
7921,20240421 18:14,41.72114181518555,-87.62371826171875,0,18414,3,Michigan/Chicago,299,false
1281,20240421 18:14,41.7545862197876,-87.61495208740234,358,18414,3,Michigan/Chicago,15040,false
1207,20240421 18:14,41.79393105428727,-87.61588287353516,0,18414,3,Michigan/Chicago,29479,false
1324,20240421 18:15,41.83120136634976,-87.61688232421875,356,18414,3,Michigan/Chicago,43123,false
1586,20240421 18:14,41.85306930541992,-87.62007635611074,268,18414,3,Michigan/Chicago,51433,false
1208,20240421 18:14,41.880704140176576,-87.62424437853755,4,18414,3,Michigan/Chicago,62700,false
1298,20240421 18:15,41.89675682178442,-87.62273064212522,90,18414,3,Michigan/Chicago,68908,false
1204,20240421 18:14,41.89390487670899,-87.6198745727539,171,18415,3,95th Red Line,0,false
1336,20240421 18:14,41.89566854997115,-87.62031104347922,2,18415,3,95th Red Line,1011,false
8405,20240421 18:15,41.89030402047293,-87.62420654296875,178,18415,3,95th Red Line,4842,false
7940,20240421 18:15,41.878874937693276,-87.62441809972127,178,18415,3,95th Red Line,9031,false
1205,20240421 18:14,41.84718322753906,-87.61773681640625,178,18415,3,95th Red Line,21937,false
7936,20240421 18:14,41.82589062777433,-87.61709553111683,180,18415,3,95th Red Line,29743,false
1313,20240421 18:14,41.79864638598997,-87.6160888671875,180,18415,3,95th Red Line,39689,false
1268,20240421 18:14,41.756481772974915,-87.6151351928711,180,18415,3,95th Red Line,55104,false
1262,20240421 18:15,41.73063597131948,-87.6144217819464,178,18415,3,95th Red Line,64534,false
7911,20240421 18:14,41.71505922884555,-87.62056629077809,181,18415,3,95th Red Line,71951,false
7911,20240421 18:29,41.721431732177734,-87.62372589111328,357,18414,3,Michigan/Chicago,405,false
7921,20240421 18:29,41.75624867757161,-87.61497497558594,0,18414,3,Michigan/Chicago,15647,false
1281,20240421 18:30,41.795271058013476,-87.6159439086914,358,18414,3,Michigan/Chicago,29972,false
1207,20240421 18:29,41.83359234149639,-87.61696213942308,350,18414,3,Michigan/Chicago,44007,false
1324,20240421 18:29,41.870004653930664,-87.62403869628906,358,18414,3,Michigan/Chicago,58796,false
1586,20240421 18:29,41.88256296618231,-87.62420654296875,359,18414,3,Michigan/Chicago,63377,false
1208,20240421 18:29,41.89665508270264,-87.62041473388672,161,18414,3,Michigan/Chicago,69554,false
1298,20240421 18:29,41.89377212524414,-87.61985778808594,183,18415,3,95th Red Line,0,false
1204,20240421 18:30,41.8944224231648,-87.6243094678195,178,18415,3,95th Red Line,3339,false
1336,20240421 18:29,41.88498757102273,-87.62457275390625,178,18415,3,95th Red Line,6795,false
8405,20240421 18:29,41.87680412061287,-87.62435913085938,175,18415,3,95th Red Line,9787,false
7940,20240421 18:29,41.85568633734011,-87.6238784790039,179,18415,3,95th Red Line,17537,false
1205,20240421 18:29,41.80398266557334,-87.61650085449219,178,18415,3,95th Red Line,37741,false
7936,20240421 18:29,41.77828461084611,-87.61566925048828,179,18415,3,95th Red Line,47133,false
1313,20240421 18:30,41.758687316394244,-87.6151527029569,178,18415,3,95th Red Line,54294,false
1268,20240421 18:29,41.71552593150037,-87.62051213041265,186,18415,3,95th Red Line,71777,false
1262,20240421 18:29,41.71797319737876,-87.62314680146008,346,18415,3,95th Red Line,73419,true
1262,20240421 18:45,41.72163391113281,-87.62329864501953,88,18414,3,Michigan/Chicago,588,false
7911,20240421 18:44,41.764239744706586,-87.6151071028276,358,18414,3,Michigan/Chicago,18574,false
7921,20240421 18:44,41.78521932404617,-87.61565464940564,2,18414,3,Michigan/Chicago,26282,false
1281,20240421 18:44,41.84358819325765,-87.61714956495497,358,18414,3,Michigan/Chicago,47667,false
1207,20240421 18:45,41.86865841612524,-87.62398404491191,0,18414,3,Michigan/Chicago,58306,false
1324,20240421 18:44,41.89496326446533,-87.62418365478516,359,18414,3,Michigan/Chicago,67869,false
1208,20240421 18:45,41.893602180480954,-87.62021675109864,3,18415,3,95th Red Line,254,false
1298,20240421 18:45,41.8874643499201,-87.6246337890625,179,18415,3,95th Red Line,5891,false
1204,20240421 18:44,41.87679660681522,-87.62435913085938,180,18415,3,95th Red Line,9790,false
1336,20240421 18:44,41.86715507507324,-87.62419128417969,179,18415,3,95th Red Line,13324,false
8405,20240421 18:44,41.852960205078126,-87.62384796142578,170,18415,3,95th Red Line,18531,false
7940,20240421 18:45,41.81261342366536,-87.61673024495443,176,18415,3,95th Red Line,34594,false
1205,20240421 18:44,41.75792683034703,-87.6151568647744,173,18415,3,95th Red Line,54576,false
7936,20240421 18:44,41.73670196533203,-87.61457824707031,178,18415,3,95th Red Line,62329,false
1313,20240421 18:44,41.72050690069431,-87.62055969238281,177,18415,3,95th Red Line,69940,false
7936,20240421 18:59,41.72063,-87.62363833333333,359,18414,3,Michigan/Chicago,0,false
1313,20240421 19:00,41.72087860107422,-87.62371826171875,2,18414,3,Michigan/Chicago,204,false
1262,20240421 19:00,41.76008834838867,-87.61505903764204,359,18414,3,Michigan/Chicago,17055,false
7911,20240421 19:00,41.81106370070885,-87.61654663085938,358,18414,3,Michigan/Chicago,35756,false
7921,20240421 19:00,41.83309715986252,-87.61691284179688,2,18414,3,Michigan/Chicago,43814,false
1281,20240421 18:59,41.87559439919212,-87.62419128417969,357,18414,3,Michigan/Chicago,60834,false
1207,20240421 18:59,41.89657759232954,-87.62416021173651,1,18414,3,Michigan/Chicago,68468,false
1586,20240421 18:59,41.89362922874657,-87.62430572509766,179,18415,3,95th Red Line,3629,false
1208,20240421 18:59,41.88523753773082,-87.62458038330078,186,18415,3,95th Red Line,6704,false
1298,20240421 18:59,41.859975013180055,-87.62402332692906,179,18415,3,95th Red Line,15944,false
1204,20240421 19:00,41.84323476155599,-87.6174420674642,178,18415,3,95th Red Line,23395,false
1336,20240421 19:00,41.819823093101625,-87.61694235879867,176,18415,3,95th Red Line,31956,false
8405,20240421 18:59,41.81671870838512,-87.61683654785156,178,18415,3,95th Red Line,33090,false
7940,20240421 19:00,41.76520775104391,-87.6152572631836,180,18415,3,95th Red Line,51918,false
7936,20240421 19:14,41.72087860107422,-87.62371826171875,359,18414,3,Michigan/Chicago,204,false
1313,20240421 19:14,41.75107548154634,-87.6148452758789,3,18414,3,Michigan/Chicago,13755,false
1262,20240421 19:14,41.80740183049982,-87.616455078125,358,18414,3,Michigan/Chicago,34402,false
7911,20240421 19:14,41.845668274679305,-87.61725851930218,358,18414,3,Michigan/Chicago,48428,false
7921,20240421 19:14,41.86382904052734,-87.62401885986328,354,18414,3,Michigan/Chicago,56440,false
1281,20240421 19:14,41.89399738311768,-87.61989097595215,173,18414,3,Michigan/Chicago,70620,false
1324,20240421 19:14,41.89377212524414,-87.61985778808594,179,18415,3,95th Red Line,0,false
1207,20240421 19:14,41.89377212524414,-87.61985778808594,174,18415,3,95th Red Line,0,false
1586,20240421 19:15,41.86870574951172,-87.62419891357422,178,18415,3,95th Red Line,12760,false
1208,20240421 19:14,41.86047580195408,-87.62399097517425,179,18415,3,95th Red Line,15761,false
1298,20240421 19:14,41.81137316154711,-87.61670684814453,178,18415,3,95th Red Line,35046,false
1204,20240421 19:14,41.78079605102539,-87.61568450927734,178,18415,3,95th Red Line,46217,false
8405,20240421 19:14,41.77694873152108,-87.61563873291016,179,18415,3,95th Red Line,47622,false
1336,20240421 19:15,41.775021520154226,-87.61559295654297,179,18415,3,95th Red Line,48320,false
7940,20240421 19:15,41.71675395965576,-87.62046813964844,178,18415,3,95th Red Line,71305,false
7940,20240421 19:29,41.72074890136719,-87.62371826171875,0,18414,3,Michigan/Chicago,0,false
7936,20240421 19:29,41.75093238033465,-87.6148452758789,4,18414,3,Michigan/Chicago,13704,false
1313,20240421 19:29,41.79145687573577,-87.6158447265625,358,18414,3,Michigan/Chicago,28559,false
1262,20240421 19:30,41.84755720658736,-87.6173095703125,0,18414,3,Michigan/Chicago,49120,false
7911,20240421 19:29,41.87802176382027,-87.62418948902803,357,18414,3,Michigan/Chicago,61735,false
7921,20240421 19:30,41.890270851753854,-87.62409498884871,358,18414,3,Michigan/Chicago,66203,false
1281,20240421 19:29,41.89399738311768,-87.61989097595215,173,18414,3,Michigan/Chicago,70620,true
1207,20240421 19:29,41.895744705200194,-87.62435150146484,179,18415,3,95th Red Line,2858,false
1324,20240421 19:30,41.886959075927734,-87.62461853027344,179,18415,3,95th Red Line,6076,false
1586,20240421 19:30,41.83531255307405,-87.61739515221637,179,18415,3,95th Red Line,26292,false
1208,20240421 19:29,41.81982965938381,-87.61694310923092,175,18415,3,95th Red Line,31953,false
1298,20240421 19:29,41.7585865083288,-87.61516045742347,180,18415,3,95th Red Line,54331,false
1204,20240421 19:29,41.7415473187556,-87.61470031738281,178,18415,3,95th Red Line,60564,false
8405,20240421 19:29,41.74030339942788,-87.61466979980469,180,18415,3,95th Red Line,61018,false
1336,20240421 19:44,41.72041702270508,-87.62358093261719,1,18414,3,Michigan/Chicago,0,false
7940,20240421 19:44,41.7443115234375,-87.6147378540039,348,18414,3,Michigan/Chicago,11281,false
